#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
11230	661.400	-9.978	661.118
11231	661.450	-6.769	661.167
11232	661.500	-2.060	661.217
11233	661.550	3.387	661.271
11234	661.600	8.396	661.318
11235	661.650	12.079	661.367
11236	661.700	14.566	661.420
11237	661.750	18.590	661.468
11238	661.800	23.319	661.519
11239	661.850	26.814	661.570
11240	661.900	28.887	661.618
11241	661.950	29.554	661.667
11242	662.000	32.094	661.715
11243	662.050	35.413	661.769
11244	662.100	36.975	661.822
11245	662.150	36.299	661.871
11246	662.200	34.829	661.921
11247	662.250	35.741	661.968
11248	662.300	36.501	662.020
11249	662.350	34.241	662.065
11250	662.400	30.906	662.118
11251	662.450	28.331	662.166
11252	662.500	27.166	662.217
11253	662.550	25.002	662.267
11254	662.600	19.771	662.319
11255	662.650	14.225	662.369
11256	662.700	9.422	662.415
11257	662.750	5.646	662.469
11258	662.800	1.969	662.520
11259	662.850	-3.614	662.571
11260	662.900	-8.404	662.617
11261	662.950	-12.900	662.666
11262	663.000	-16.197	662.715
11263	663.050	-19.754	662.769
11264	663.100	-24.106	662.819
11265	663.150	-28.834	662.868
11266	663.200	-32.893	662.918
11267	663.250	-34.931	662.968
11268	663.300	-36.229	663.016
11269	663.350	-38.141	663.069
11270	663.400	-40.492	663.118
11271	663.450	-41.208	663.171
11272	663.500	-38.229	663.219
11273	663.550	-34.534	663.267
11274	663.600	-33.801	663.319
11275	663.650	-33.510	663.367
11276	663.700	-30.369	663.418
11277	663.750	-24.587	663.469
11278	663.800	-19.898	663.520
11279	663.850	-18.235	663.567
11280	663.900	-15.583	663.619
11281	663.950	-11.229	663.672
11282	664.000	-4.846	663.718
11283	664.050	1.030	663.770
11284	664.100	3.669	663.815
11285	664.150	6.291	663.867
11286	664.200	9.626	663.920
11287	664.250	14.326	663.962
11288	664.300	18.489	664.018
11289	664.350	18.983	664.069
11290	664.400	19.966	664.121
11291	664.450	23.275	664.166
11292	664.500	28.078	664.218
11293	664.550	31.137	664.272
11294	664.600	29.780	664.320
11295	664.650	29.117	664.371
11296	664.700	31.074	664.417
11297	664.750	33.629	664.465
11298	664.800	33.203	664.518
11299	664.850	28.227	664.569
11300	664.900	25.615	664.617
11301	664.950	25.775	664.669
11302	665.000	25.092	664.719
11303	665.050	21.115	664.769
11304	665.100	14.991	664.818
11305	665.150	13.016	664.865
11306	665.200	13.741	664.920
11307	665.250	13.293	664.969
11308	665.300	10.056	665.020
11309	665.350	5.031	665.070
11310	665.400	3.759	665.121
11311	665.450	3.990	665.171
11312	665.500	1.288	665.221
11313	665.550	-3.194	665.270
11314	665.600	-7.654	665.319
11315	665.650	-9.660	665.369
11316	665.700	-10.809	665.418
11317	665.750	-13.646	665.471
11318	665.800	-16.694	665.518
11319	665.850	-20.643	665.568
11320	665.900	-22.750	665.621
11321	665.950	-23.531	665.670
11322	666.000	-24.952	665.715
11323	666.050	-26.957	665.771
11324	666.100	-29.975	665.821
11325	666.150	-31.886	665.864
11326	666.200	-30.448	665.915
11327	666.250	-29.369	665.965
11328	666.300	-31.180	666.020
11329	666.350	-33.809	666.069
11330	666.400	-33.218	666.120
11331	666.450	-28.978	666.168
11332	666.500	-26.581	666.220
11333	666.550	-25.934	666.266
11334	666.600	-24.695	666.320
11335	666.650	-19.866	666.369
11336	666.700	-12.410	666.419
11337	666.750	-8.522	666.469
11338	666.800	-6.186	666.519
11339	666.850	-1.379	666.570
11340	666.900	5.779	666.617
11341	666.950	12.600	666.666
11342	667.000	15.404	666.719
11343	667.050	18.553	666.770
11344	667.100	23.630	666.819
11345	667.150	29.950	666.870
11346	667.200	34.275	666.916
11347	667.250	34.520	666.968
11348	667.300	36.139	667.019
11349	667.350	38.843	667.071
11350	667.400	40.752	667.114
11351	667.450	39.532	667.169
11352	667.500	36.479	667.219
11353	667.550	35.458	667.269
11354	667.600	34.812	667.318
11355	667.650	33.110	667.367
11356	667.700	29.186	667.415
11357	667.750	24.212	667.469
11358	667.800	21.676	667.521
11359	667.850	19.830	667.569
11360	667.900	17.215	667.618
11361	667.950	12.430	667.669
11362	668.000	7.758	667.716
11363	668.050	5.134	667.771
11364	668.100	1.902	667.817
11365	668.150	-3.487	667.869
11366	668.200	-9.742	667.917
11367	668.250	-14.454	667.967
11368	668.300	-16.925	668.017
11369	668.350	-19.708	668.074
11370	668.400	-24.812	668.117
11371	668.450	-29.138	668.167
11372	668.500	-31.042	668.216
11373	668.550	-31.748	668.271
11374	668.600	-33.185	668.316
11375	668.650	-35.086	668.367
11376	668.700	-35.069	668.422
11377	668.750	-33.937	668.470
11378	668.800	-31.650	668.522
11379	668.850	-30.339	668.570
11380	668.900	-30.529	668.617
11381	668.950	-29.485	668.669
11382	669.000	-27.101	668.720
11383	669.050	-23.345	668.768
11384	669.100	-21.154	668.818
11385	669.150	-20.519	668.867
11386	669.200	-18.383	668.920
11387	669.250	-14.587	668.968
11388	669.300	-9.916	669.017
11389	669.350	-6.668	669.068
11390	669.400	-4.121	669.120
11391	669.450	-1.033	669.168
11392	669.500	3.969	669.217
11393	669.550	10.641	669.268
11394	669.600	14.912	669.317
11395	669.650	17.401	669.366
11396	669.700	20.271	669.419
11397	669.750	25.236	669.468
11398	669.800	29.592	669.522
11399	669.850	29.983	669.570
11400	669.900	29.283	669.621
11401	669.950	29.793	669.670
11402	670.000	31.937	669.719
11403	670.050	33.400	669.770
11404	670.100	32.200	669.819
11405	670.150	30.447	669.867
11406	670.200	29.827	669.918
11407	670.250	30.585	669.971
11408	670.300	30.971	670.016
11409	670.350	28.811	670.071
11410	670.400	25.798	670.119
11411	670.450	23.625	670.169
11412	670.500	22.116	670.217
11413	670.550	18.982	670.270
11414	670.600	13.265	670.320
11415	670.650	7.692	670.369
11416	670.700	4.205	670.421
11417	670.750	1.018	670.471
11418	670.800	-3.681	670.518
11419	670.850	-10.249	670.570
11420	670.900	-15.001	670.620
11421	670.950	-17.557	670.667
11422	671.000	-20.804	670.720
11423	671.050	-24.895	670.769
11424	671.100	-27.687	670.822
11425	671.150	-28.748	670.868
11426	671.200	-28.682	670.918
11427	671.250	-28.989	670.968
11428	671.300	-30.071	671.016
11429	671.350	-31.690	671.068
11430	671.400	-33.614	671.120
11431	671.450	-33.269	671.169
11432	671.500	-31.538	671.219
11433	671.550	-31.408	671.269
11434	671.600	-32.269	671.318
11435	671.650	-31.655	671.370
11436	671.700	-26.844	671.419
11437	671.750	-22.018	671.472
11438	671.800	-20.515	671.518
11439	671.850	-18.761	671.568
11440	671.900	-14.391	671.620
11441	671.950	-6.781	671.670
11442	672.000	-1.164	671.718
11443	672.050	0.494	671.767
11444	672.100	2.562	671.819
11445	672.150	6.614	671.869
11446	672.200	13.269	671.921
11447	672.250	16.815	671.967
11448	672.300	16.341	672.019
11449	672.350	18.220	672.070
11450	672.400	22.892	672.116
11451	672.450	28.892	672.168
11452	672.500	31.178	672.221
11453	672.550	30.364	672.267
11454	672.600	31.588	672.319
11455	672.650	34.183	672.365
11456	672.700	36.441	672.421
11457	672.750	35.562	672.466
11458	672.800	31.251	672.517
11459	672.850	28.735	672.569
11460	672.900	28.992	672.620
11461	672.950	28.867	672.665
11462	673.000	25.403	672.721
11463	673.050	18.437	672.770
11464	673.100	14.867	672.818
11465	673.150	14.580	672.868
11466	673.200	13.156	672.919
11467	673.250	8.376	672.969
11468	673.300	1.729	673.019
11469	673.350	-0.444	673.067
11470	673.400	0.306	673.121
11471	673.450	-1.628	673.170
11472	673.500	-6.794	673.217
11473	673.550	-12.293	673.271
11474	673.600	-14.402	673.320
11475	673.650	-14.946	673.367
11476	673.700	-17.844	673.417
11477	673.750	-22.702	673.466
11478	673.800	-26.399	673.521
11479	673.850	-26.596	673.568
11480	673.900	-26.082	673.618
11481	673.950	-27.739	673.676
11482	674.000	-30.623	673.719
11483	674.050	-32.066	673.770
11484	674.100	-30.684	673.820
11485	674.150	-29.509	673.868
11486	674.200	-29.218	673.918
11487	674.250	-29.876	673.966
11488	674.300	-29.222	674.016
11489	674.350	-26.218	674.068
11490	674.400	-23.476	674.120
11491	674.450	-21.536	674.167
11492	674.500	-19.761	674.219
11493	674.550	-17.463	674.270
11494	674.600	-13.007	674.319
11495	674.650	-8.585	674.372
11496	674.700	-5.189	674.419
11497	674.750	-2.183	674.474
11498	674.800	1.870	674.518
11499	674.850	7.922	674.569
11500	674.900	12.299	674.621
11501	674.950	14.477	674.669
11502	675.000	17.026	674.718
11503	675.050	23.132	674.769
11504	675.100	28.643	674.819
11505	675.150	31.275	674.870
11506	675.200	31.793	674.917
11507	675.250	33.661	674.965
11508	675.300	38.045	675.018
11509	675.350	40.525	675.067
11510	675.400	38.590	675.115
11511	675.450	35.835	675.170
11512	675.500	36.628	675.217
11513	675.550	38.072	675.266
11514	675.600	34.729	675.318
11515	675.650	29.430	675.369
11516	675.700	25.230	675.424
11517	675.750	23.735	675.470
11518	675.800	21.552	675.519
11519	675.850	16.338	675.570
11520	675.900	9.521	675.620
11521	675.950	4.243	675.670
11522	676.000	1.607	675.721
11523	676.050	-1.530	675.772
11524	676.100	-7.591	675.820
11525	676.150	-13.839	675.868
11526	676.200	-17.346	675.915
11527	676.250	-17.790	675.970
11528	676.300	-20.573	676.020
11529	676.350	-27.243	676.068
11530	676.400	-32.747	676.119
11531	676.450	-34.361	676.168
11532	676.500	-33.940	676.217
11533	676.550	-36.361	676.269
11534	676.600	-40.221	676.321
11535	676.650	-41.211	676.367
11536	676.700	-38.933	676.418
11537	676.750	-35.594	676.465
11538	676.800	-35.033	676.519
11539	676.850	-35.716	676.571
11540	676.900	-33.256	676.615
11541	676.950	-27.322	676.667
11542	677.000	-21.883	676.715
11543	677.050	-19.224	676.768
11544	677.100	-16.291	676.818
11545	677.150	-10.180	676.868
11546	677.200	-3.864	676.921
11547	677.250	1.710	676.970
11548	677.300	4.816	677.019
11549	677.350	7.200	677.068
11550	677.400	11.159	677.119
11551	677.450	15.775	677.170
11552	677.500	19.607	677.220
11553	677.550	21.153	677.269
11554	677.600	22.787	677.321
11555	677.650	25.868	677.369
11556	677.700	29.226	677.421
11557	677.750	31.465	677.470
11558	677.800	31.371	677.519
11559	677.850	31.103	677.569
11560	677.900	31.499	677.617
11561	677.950	31.876	677.669
11562	678.000	30.542	677.718
11563	678.050	27.386	677.767
11564	678.100	24.647	677.820
11565	678.150	23.245	677.870
11566	678.200	22.420	677.919
11567	678.250	20.570	677.966
11568	678.300	16.715	678.021
11569	678.350	13.834	678.068
11570	678.400	12.611	678.116
11571	678.450	10.881	678.166
11572	678.500	8.092	678.221
11573	678.550	3.825	678.270
11574	678.600	0.660	678.319
11575	678.650	-0.736	678.367
11576	678.700	-3.050	678.420
11577	678.750	-5.814	678.469
11578	678.800	-10.074	678.524
11579	678.850	-12.989	678.568
11580	678.900	-13.814	678.617
11581	678.950	-15.043	678.667
11582	679.000	-16.446	678.720
11583	679.050	-19.437	678.769
11584	679.100	-22.299	678.821
11585	679.150	-22.653	678.870
11586	679.200	-24.248	678.922
11587	679.250	-26.872	678.963
11588	679.300	-30.135	679.021
11589	679.350	-32.041	679.069
11590	679.400	-29.962	679.117
11591	679.450	-29.613	679.169
11592	679.500	-30.690	679.218
11593	679.550	-30.714	679.273
11594	679.600	-29.357	679.319
11595	679.650	-25.046	679.368
11596	679.700	-21.464	679.418
11597	679.750	-17.881	679.471
11598	679.800	-13.661	679.521
11599	679.850	-10.130	679.569
11600	679.900	-4.749	679.618
11601	679.950	-0.421	679.669
11602	680.000	1.944	679.719
11603	680.050	4.618	679.769
11604	680.100	7.831	679.818
11605	680.150	13.042	679.871
11606	680.200	17.162	679.920
11607	680.250	18.962	679.971
11608	680.300	20.456	680.020
11609	680.350	22.028	680.065
11610	680.400	25.910	680.119
11611	680.450	28.852	680.165
11612	680.500	28.010	680.220
11613	680.550	27.685	680.270
11614	680.600	28.286	680.319
11615	680.650	31.155	680.367
11616	680.700	30.189	680.414
11617	680.750	25.576	680.469
11618	680.800	24.389	680.522
11619	680.850	24.674	680.566
11620	680.900	25.072	680.619
11621	680.950	22.166	680.668
11622	681.000	18.090	680.719
11623	681.050	17.308	680.765
11624	681.100	16.407	680.817
11625	681.150	14.325	680.869
11626	681.200	9.651	680.920
11627	681.250	4.771	680.970
11628	681.300	2.416	681.020
11629	681.350	-0.117	681.067
11630	681.400	-3.014	681.120
11631	681.450	-7.326	681.170
11632	681.500	-11.623	681.218
11633	681.550	-14.002	681.271
11634	681.600	-15.992	681.319
11635	681.650	-18.515	681.368
11636	681.700	-22.180	681.420
11637	681.750	-25.060	681.469
11638	681.800	-25.856	681.520
11639	681.850	-26.725	681.568
11640	681.900	-28.740	681.618
11641	681.950	-30.899	681.668
11642	682.000	-31.271	681.720
11643	682.050	-30.370	681.770
11644	682.100	-29.635	681.820
11645	682.150	-29.778	681.866
11646	682.200	-28.989	681.916
11647	682.250	-27.124	681.972
11648	682.300	-24.112	682.017
11649	682.350	-21.313	682.068
11650	682.400	-19.880	682.117
11651	682.450	-16.689	682.169
11652	682.500	-12.151	682.217
11653	682.550	-7.928	682.270
11654	682.600	-5.288	682.319
11655	682.650	-3.213	682.372
11656	682.700	0.760	682.421
11657	682.750	5.268	682.470
11658	682.800	9.490	682.519
11659	682.850	12.637	682.566
11660	682.900	15.096	682.618
11661	682.950	18.527	682.672
11662	683.000	22.442	682.716
11663	683.050	26.202	682.767
11664	683.100	27.766	682.822
11665	683.150	27.881	682.867
11666	683.200	29.044	682.919
11667	683.250	31.777	682.970
11668	683.300	34.402	683.019
11669	683.350	33.963	683.067
11670	683.400	31.852	683.119
11671	683.450	31.545	683.166
11672	683.500	33.346	683.217
11673	683.550	33.214	683.266
11674	683.600	28.422	683.319
11675	683.650	24.119	683.369
11676	683.700	22.803	683.417
11677	683.750	22.435	683.471
11678	683.800	18.203	683.518
11679	683.850	10.777	683.566
11680	683.900	4.975	683.615
11681	683.950	2.054	683.667
11682	684.000	-0.599	683.720
11683	684.050	-6.890	683.767
11684	684.100	-14.262	683.818
11685	684.150	-18.346	683.870
11686	684.200	-20.032	683.919
11687	684.250	-21.878	683.967
11688	684.300	-26.624	684.021
11689	684.350	-31.250	684.069
11690	684.400	-33.353	684.118
11691	684.450	-33.274	684.169
11692	684.500	-33.167	684.218
11693	684.550	-35.507	684.270
11694	684.600	-37.582	684.319
11695	684.650	-36.207	684.368
11696	684.700	-31.710	684.420
11697	684.750	-28.131	684.468
11698	684.800	-27.604	684.519
11699	684.850	-27.245	684.568
11700	684.900	-23.563	684.619
11701	684.950	-17.744	684.669
11702	685.000	-14.413	684.719
11703	685.050	-14.036	684.766
11704	685.100	-12.190	684.819
11705	685.150	-7.303	684.869
11706	685.200	-1.304	684.920
11707	685.250	1.078	684.970
11708	685.300	2.310	685.019
11709	685.350	6.024	685.067
11710	685.400	11.506	685.116
11711	685.450	17.157	685.165
11712	685.500	20.398	685.220
11713	685.550	22.782	685.267
11714	685.600	25.930	685.315
11715	685.650	28.016	685.370
11716	685.700	29.870	685.420
11717	685.750	29.548	685.470
11718	685.800	28.286	685.516
11719	685.850	28.486	685.567
11720	685.900	27.977	685.619
11721	685.950	27.955	685.670
11722	686.000	26.078	685.720
11723	686.050	23.218	685.766
11724	686.100	21.625	685.819
11725	686.150	19.494	685.870
11726	686.200	18.645	685.918
11727	686.250	16.458	685.970
11728	686.300	13.262	686.015
11729	686.350	12.075	686.070
11730	686.400	10.502	686.118
11731	686.450	8.857	686.166
11732	686.500	5.420	686.219
11733	686.550	0.824	686.268
11734	686.600	-0.731	686.321
11735	686.650	-2.029	686.367
11736	686.700	-4.270	686.419
11737	686.750	-7.839	686.466
11738	686.800	-11.049	686.519
11739	686.850	-11.851	686.567
11740	686.900	-13.693	686.616
11741	686.950	-16.524	686.670
11742	687.000	-20.030	686.718
11743	687.050	-23.251	686.769
11744	687.100	-24.056	686.817
11745	687.150	-24.032	686.869
11746	687.200	-24.462	686.918
11747	687.250	-25.008	686.969
11748	687.300	-24.907	687.021
11749	687.350	-23.386	687.069
11750	687.400	-21.911	687.122
11751	687.450	-22.179	687.169
11752	687.500	-23.304	687.218
11753	687.550	-24.369	687.270
11754	687.600	-23.529	687.318
11755	687.650	-21.492	687.369
11756	687.700	-20.946	687.419
11757	687.750	-19.701	687.469
11758	687.800	-18.325	687.517
11759	687.850	-13.874	687.568
11760	687.900	-9.132	687.618
11761	687.950	-6.301	687.668
11762	688.000	-2.087	687.718
11763	688.050	2.393	687.769
11764	688.100	9.212	687.818
11765	688.150	14.991	687.868
11766	688.200	17.872	687.919
11767	688.250	21.625	687.968
11768	688.300	24.483	688.023
11769	688.350	27.846	688.070
11770	688.400	30.060	688.116
11771	688.450	30.511	688.167
11772	688.500	31.117	688.219
11773	688.550	30.768	688.268
11774	688.600	31.755	688.324
11775	688.650	31.688	688.372
11776	688.700	29.084	688.423
11777	688.750	27.512	688.465
11778	688.800	26.547	688.517
11779	688.850	25.724	688.566
11780	688.900	22.549	688.621
11781	688.950	17.486	688.670
11782	689.000	15.327	688.717
11783	689.050	14.221	688.770
11784	689.100	12.040	688.818
11785	689.150	8.207	688.868
11786	689.200	3.771	688.920
11787	689.250	2.171	688.972
11788	689.300	0.351	689.019
11789	689.350	-3.055	689.068
11790	689.400	-7.199	689.119
11791	689.450	-10.621	689.170
11792	689.500	-11.209	689.218
11793	689.550	-13.308	689.267
11794	689.600	-17.908	689.319
11795	689.650	-22.634	689.368
11796	689.700	-24.942	689.419
11797	689.750	-25.740	689.469
11798	689.800	-28.166	689.519
11799	689.850	-31.804	689.567
11800	689.900	-33.668	689.619
11801	689.950	-32.368	689.669
11802	690.000	-30.365	689.719
11803	690.050	-31.029	689.772
11804	690.100	-32.832	689.819
11805	690.150	-31.895	689.869
11806	690.200	-27.342	689.918
11807	690.250	-23.627	689.969
11808	690.300	-22.018	690.018
11809	690.350	-20.264	690.072
11810	690.400	-15.627	690.118
11811	690.450	-9.684	690.165
11812	690.500	-5.270	690.220
11813	690.550	-2.533	690.269
11814	690.600	-0.287	690.318
11815	690.650	3.941	690.366
11816	690.700	9.357	690.417
11817	690.750	14.186	690.469
11818	690.800	15.983	690.518
11819	690.850	17.223	690.572
11820	690.900	21.927	690.621
11821	690.950	26.328	690.671
11822	691.000	27.614	690.717
11823	691.050	26.661	690.768
11824	691.100	26.593	690.821
11825	691.150	28.661	690.869
11826	691.200	30.141	690.917
11827	691.250	29.833	690.973
11828	691.300	28.639	691.017
11829	691.350	28.298	691.070
11830	691.400	29.426	691.119
11831	691.450	30.650	691.168
11832	691.500	29.467	691.219
11833	691.550	26.444	691.267
11834	691.600	24.016	691.317
11835	691.650	22.782	691.369
11836	691.700	21.176	691.415
11837	691.750	16.776	691.468
11838	691.800	10.431	691.521
11839	691.850	6.551	691.572
11840	691.900	4.112	691.621
11841	691.950	0.827	691.669
11842	692.000	-5.554	691.720
11843	692.050	-13.366	691.768
11844	692.100	-17.462	691.818
11845	692.150	-19.499	691.867
11846	692.200	-23.127	691.919
11847	692.250	-28.775	691.967
11848	692.300	-33.281	692.018
11849	692.350	-33.438	692.068
11850	692.400	-32.276	692.114
11851	692.450	-33.360	692.167
11852	692.500	-36.012	692.220
11853	692.550	-36.626	692.268
11854	692.600	-34.227	692.320
11855	692.650	-31.161	692.371
11856	692.700	-30.109	692.418
11857	692.750	-30.164	692.470
11858	692.800	-29.210	692.516
11859	692.850	-25.366	692.570
11860	692.900	-20.037	692.619
11861	692.950	-17.456	692.668
11862	693.000	-16.154	692.720
11863	693.050	-12.789	692.768
11864	693.100	-6.552	692.822
11865	693.150	-0.237	692.871
11866	693.200	1.990	692.919
11867	693.250	4.163	692.968
11868	693.300	8.770	693.022
11869	693.350	14.088	693.070
11870	693.400	18.268	693.118
11871	693.450	19.737	693.168
11872	693.500	21.611	693.219
11873	693.550	24.477	693.268
11874	693.600	26.949	693.320
11875	693.650	29.396	693.368
11876	693.700	30.177	693.419
11877	693.750	31.815	693.468
11878	693.800	34.282	693.522
11879	693.850	35.650	693.568
11880	693.900	36.747	693.617
11881	693.950	35.715	693.667
11882	694.000	33.117	693.721
11883	694.050	29.480	693.769
11884	694.100	25.366	693.819
11885	694.150	21.615	693.868
11886	694.200	15.638	693.917
11887	694.250	9.824	693.969
11888	694.300	5.813	694.018
11889	694.350	3.186	694.072
11890	694.400	1.389	694.117
11891	694.450	-1.456	694.169
11892	694.500	-4.087	694.220
11893	694.550	-5.731	694.269
11894	694.600	-7.945	694.318
11895	694.650	-9.558	694.371
11896	694.700	-12.074	694.417
11897	694.750	-15.048	694.466
11898	694.800	-16.561	694.520
11899	694.850	-18.012	694.570
11900	694.900	-19.482	694.618
11901	694.950	-22.036	694.668
11902	695.000	-24.586	694.718
11903	695.050	-25.504	694.771
11904	695.100	-25.755	694.817
11905	695.150	-26.392	694.870
11906	695.200	-27.049	694.918
11907	695.250	-26.864	694.967
11908	695.300	-24.897	695.018
11909	695.350	-23.145	695.069
11910	695.400	-22.726	695.120
11911	695.450	-22.026	695.169
11912	695.500	-20.229	695.219
11913	695.550	-18.061	695.269
11914	695.600	-17.066	695.322
11915	695.650	-16.802	695.370
11916	695.700	-14.057	695.419
11917	695.750	-10.812	695.468
11918	695.800	-7.498	695.519
11919	695.850	-4.357	695.569
11920	695.900	-1.523	695.623
11921	695.950	2.371	695.670
11922	696.000	6.096	695.719
11923	696.050	9.516	695.770
11924	696.100	12.596	695.818
11925	696.150	15.357	695.868
11926	696.200	19.891	695.923
11927	696.250	23.498	695.968
11928	696.300	26.465	696.020
11929	696.350	28.654	696.070
11930	696.400	29.698	696.119
11931	696.450	31.257	696.169
11932	696.500	33.283	696.220
11933	696.550	34.918	696.270
11934	696.600	34.695	696.322
11935	696.650	32.492	696.367
11936	696.700	30.864	696.419
11937	696.750	30.705	696.471
11938	696.800	29.222	696.522
11939	696.850	25.396	696.569
11940	696.900	21.124	696.618
11941	696.950	18.460	696.668
11942	697.000	16.802	696.719
11943	697.050	12.730	696.768
11944	697.100	6.303	696.821
11945	697.150	0.449	696.869
11946	697.200	-3.490	696.918
11947	697.250	-6.560	696.970
11948	697.300	-10.995	697.018
11949	697.350	-16.949	697.071
11950	697.400	-21.138	697.118
11951	697.450	-22.481	697.167
11952	697.500	-23.905	697.220
11953	697.550	-27.272	697.270
11954	697.600	-30.430	697.317
11955	697.650	-30.906	697.369
11956	697.700	-28.928	697.418
11957	697.750	-28.707	697.470
11958	697.800	-31.198	697.519
11959	697.850	-32.468	697.566
11960	697.900	-30.418	697.621
11961	697.950	-27.654	697.667
11962	698.000	-28.296	697.718
11963	698.050	-29.897	697.768
11964	698.100	-28.366	697.820
11965	698.150	-23.253	697.868
11966	698.200	-18.679	697.920
11967	698.250	-17.538	697.972
11968	698.300	-16.465	698.022
11969	698.350	-11.904	698.071
11970	698.400	-4.755	698.117
11971	698.450	-0.118	698.171
11972	698.500	1.330	698.219
11973	698.550	3.180	698.270
11974	698.600	8.877	698.318
11975	698.650	16.433	698.369
11976	698.700	19.813	698.420
11977	698.750	20.931	698.470
11978	698.800	23.510	698.518
11979	698.850	27.792	698.570
11980	698.900	31.116	698.613
11981	698.950	31.688	698.670
11982	699.000	30.750	698.719
11983	699.050	30.440	698.767
11984	699.100	31.407	698.815
11985	699.150	31.484	698.868
11986	699.200	30.288	698.919
11987	699.250	27.279	698.971
11988	699.300	25.028	699.018
11989	699.350	24.150	699.071
11990	699.400	22.964	699.120
11991	699.450	20.558	699.167
11992	699.500	15.738	699.218
11993	699.550	12.590	699.267
11994	699.600	11.518	699.320
11995	699.650	10.283	699.367
11996	699.700	7.764	699.419
11997	699.750	3.386	699.466
11998	699.800	0.603	699.519
11999	699.850	-0.303	699.571
12000	699.900	-2.133	699.620
12001	699.950	-6.153	699.670
12002	700.000	-12.495	699.722
12003	700.050	-16.602	699.769
12004	700.100	-18.163	699.822
12005	700.150	-21.257	699.870
12006	700.200	-26.253	699.919
12007	700.250	-31.220	699.969
12008	700.300	-32.308	700.019
12009	700.350	-31.100	700.072
12010	700.400	-31.955	700.119
12011	700.450	-33.593	700.169
12012	700.500	-33.997	700.221
12013	700.550	-31.740	700.268
12014	700.600	-28.573	700.320
12015	700.650	-27.320	700.368
12016	700.700	-26.062	700.419
12017	700.750	-23.941	700.473
12018	700.800	-20.403	700.518
12019	700.850	-16.167	700.569
12020	700.900	-12.768	700.620
12021	700.950	-9.665	700.668
12022	701.000	-6.325	700.717
12023	701.050	-2.155	700.770
12024	701.100	2.243	700.816
12025	701.150	5.335	700.870
12026	701.200	7.939	700.917
12027	701.250	10.466	700.970
12028	701.300	12.989	701.020
12029	701.350	16.354	701.068
12030	701.400	18.514	701.117
12031	701.450	20.111	701.171
12032	701.500	22.562	701.218
12033	701.550	25.155	701.270
12034	701.600	27.048	701.318
12035	701.650	27.848	701.367
12036	701.700	29.323	701.418
12037	701.750	32.088	701.470
12038	701.800	32.169	701.518
12039	701.850	30.886	701.571
12040	701.900	29.698	701.620
12041	701.950	29.781	701.669
12042	702.000	28.652	701.718
12043	702.050	24.584	701.768
12044	702.100	21.533	701.820
12045	702.150	18.977	701.868
12046	702.200	15.865	701.919
12047	702.250	11.737	701.968
12048	702.300	6.591	702.019
12049	702.350	2.516	702.069
12050	702.400	-1.732	702.119
12051	702.450	-5.902	702.166
12052	702.500	-9.678	702.216
12053	702.550	-13.609	702.270
12054	702.600	-16.690	702.321
12055	702.650	-19.673	702.372
12056	702.700	-21.631	702.416
12057	702.750	-23.116	702.470
12058	702.800	-24.292	702.518
12059	702.850	-24.467	702.569
12060	702.900	-24.494	702.616
12061	702.950	-24.368	702.672
12062	703.000	-24.069	702.722
12063	703.050	-23.937	702.766
12064	703.100	-24.128	702.820
12065	703.150	-23.923	702.868
12066	703.200	-23.129	702.917
12067	703.250	-22.397	702.967
12068	703.300	-21.594	703.022
12069	703.350	-20.771	703.068
12070	703.400	-18.975	703.121
12071	703.450	-16.952	703.168
12072	703.500	-14.907	703.219
12073	703.550	-12.755	703.269
12074	703.600	-10.074	703.317
12075	703.650	-6.902	703.367
12076	703.700	-4.010	703.420
12077	703.750	-1.280	703.469
12078	703.800	1.497	703.521
12079	703.850	3.255	703.570
12080	703.900	5.429	703.619
12081	703.950	8.136	703.668
12082	704.000	10.791	703.721
12083	704.050	13.027	703.768
12084	704.100	14.709	703.817
12085	704.150	17.970	703.870
12086	704.200	21.471	703.918
12087	704.250	24.682	703.968
12088	704.300	26.835	704.022
12089	704.350	27.823	704.071
12090	704.400	29.459	704.120
12091	704.450	31.217	704.169
12092	704.500	31.824	704.219
12093	704.550	30.487	704.267
12094	704.600	28.306	704.322
12095	704.650	26.940	704.366
12096	704.700	26.275	704.420
12097	704.750	24.904	704.468
12098	704.800	20.972	704.518
12099	704.850	16.338	704.566
12100	704.900	13.424	704.619
12101	704.950	12.728	704.668
12102	705.000	9.979	704.721
12103	705.050	4.644	704.769
12104	705.100	0.048	704.818
12105	705.150	-2.092	704.867
12106	705.200	-4.032	704.914
12107	705.250	-9.329	704.968
12108	705.300	-16.085	705.021
12109	705.350	-20.552	705.067
12110	705.400	-22.052	705.120
12111	705.450	-24.255	705.167
12112	705.500	-28.534	705.217
12113	705.550	-33.190	705.268
12114	705.600	-34.588	705.319
12115	705.650	-32.902	705.371
12116	705.700	-32.855	705.418
12117	705.750	-34.966	705.468
12118	705.800	-35.405	705.516
12119	705.850	-31.551	705.572
12120	705.900	-26.409	705.619
12121	705.950	-24.613	705.669
12122	706.000	-24.361	705.720
12123	706.050	-21.859	705.770
12124	706.100	-16.300	705.817
12125	706.150	-11.488	705.870
12126	706.200	-9.873	705.921
12127	706.250	-8.540	705.968
12128	706.300	-4.864	706.022
12129	706.350	0.819	706.067
